StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
4/8/21 12:30,4/8/21 12:33,IP Address,,8,200,FALSE,4/15/21 12:33,R_27fn37ggTFAytg7,,,,,,,anonymous,EN,I consent. Begin the study.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3cc28a194a520c0c128f13,606f1708435d487ca247689f,606f4bb5ad35688551976a5c,3,10,2,6,5,1,2,8,5,1,1,5
4/8/21 12:33,4/8/21 12:38,IP Address,,48,297,FALSE,4/15/21 12:38,R_23Ub6EXBS8NjY84,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.734,0.852,,,0.921,0.693,,,,,,,,,,,,,,,,,,,,,,55c5d75efdf99b255411b190,606f1708435d487ca247689f,606f4bb9c9397d595b165a06,9,10,9,3,1,9,7,5,4,6,5,2
4/8/21 12:35,4/8/21 12:42,IP Address,,73,375,FALSE,4/15/21 12:42,R_2e8uFSgVmJXRc7a,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.859,0.825,,,0.818,0.761,,,,,,,,,0.786,0.893,,,,,0.824,0.915,,,,,,5ee0e5063f7f190b2b3f3b14,606f1708435d487ca247689f,606f4d00541cfce2916d44fa,9,2,8,2,10,8,2,6,5,8,2,10
4/8/21 12:39,4/8/21 12:46,IP Address,,48,397,FALSE,4/15/21 12:46,R_1eEvtO3LlYd7We7,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,,,,,,,1,0.858,,,,,,,,,,,,,,5588b04ffdf99b7a91e75ddb,606f1708435d487ca247689f,606f4df7decde2b2cb0633cd,3,1,5,8,10,5,4,6,5,1,6,5
4/8/21 12:44,4/8/21 12:51,IP Address,,60,396,FALSE,4/15/21 12:51,R_3niQMNabVLMFTc8,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.996,,,1,1,,,,,,,,,,,,,,,0.999,0.99,,,,5fdc914a827f8120d99f4907,606f1708435d487ca247689f,606f4f0f8128621c32b722e8,4,3,10,9,4,6,2,5,3,6,3,1
4/8/21 13:00,4/8/21 13:05,IP Address,,23,337,FALSE,4/15/21 13:05,R_1Y1nMrVuh80go5r,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efe85d36b4d873908aff881,606f1708435d487ca247689f,606f52b5dd8aa46e3c4e007d,7,2,3,5,1,7,6,2,9,10,6,1
4/8/21 12:39,4/8/21 13:06,IP Address,,23,1591,FALSE,4/15/21 13:06,R_Q4Axi41IGA2qAmZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55b0eabffdf99b2228330785,606f1708435d487ca247689f,606f4d1012b3c4b4ed398736,4,5,4,6,4,2,3,9,6,2,9,5
4/8/21 13:04,4/8/21 13:19,IP Address,,48,894,FALSE,4/15/21 13:19,R_2qz9nmddY48SfDE,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,1,0.996,,,1,1,,,,,,,,,,58642f4de16d530001b34622,606f1708435d487ca247689f,606f53caa34e6c24a9f41a44,3,6,10,1,2,10,1,8,1,2,6,9
4/8/21 13:20,4/8/21 13:23,IP Address,,23,144,FALSE,4/15/21 13:23,R_2ZCzbUL1KnQKH6z,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,605d7fc9cdf100b5d88d78fd,606f1708435d487ca247689f,606f578e4444679481f76825,6,1,4,3,1,7,1,2,10,7,10,1
4/8/21 13:19,4/8/21 13:23,IP Address,,35,217,FALSE,4/15/21 13:23,R_sAU5hWH2GwpVvMd,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,5ee64e85c682de3a880579c6,606f1708435d487ca247689f,606f574a053754ddae6e68de,3,7,9,9,10,1,8,8,1,4,10,2
4/8/21 13:11,4/8/21 13:26,IP Address,,48,891,FALSE,4/15/21 13:26,R_ZCuq8nsw9r1qOLD,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,5ba176b4f7e29100014449e2,606f1708435d487ca247689f,606f556d5d4625727612d3da,5,9,4,8,2,4,3,7,1,6,2,10
4/8/21 13:25,4/8/21 13:26,IP Address,,23,56,FALSE,4/15/21 13:26,R_31F6Fb6apUBPmQO,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4d2e7f6603cd16888864e7,606f1708435d487ca247689f,606f58b929ad380187ac1b9b,10,3,7,2,8,4,1,3,3,4,1,6
4/8/21 13:28,4/8/21 13:29,IP Address,,23,40,FALSE,4/15/21 13:29,R_tRETcCVW1gHp597,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba15234ddd8000001e6dd6c,606f1708435d487ca247689f,606f595908869403e65213dd,2,4,1,10,2,3,4,1,9,2,7,6
4/8/21 13:24,4/8/21 13:29,IP Address,,60,306,FALSE,4/15/21 13:29,R_Xj3eDbOcUUA2ekN,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.473,0.787,,,,,,,0.504,0.744,,,0.504,0.82,,,,,,,,,,,,5ea90125117dae3737b5e552,606f1708435d487ca247689f,606f586997286c6acd78d976,5,5,5,3,2,7,10,5,3,5,8,9
4/8/21 13:32,4/8/21 13:33,IP Address,,2,117,FALSE,4/15/21 13:33,R_erp4gNz7EExYHgR,,,,,,,anonymous,EN,I consent. Begin the study.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59e7d3f97f3d71000171def0,606f1708435d487ca247689f,606f580e5bb2dace00df058c,6,9,6,7,4,6,1,6,1,8,10,5
4/8/21 13:18,4/8/21 14:06,IP Address,,23,2866,FALSE,4/15/21 14:06,R_yHGidd8Uvcpbw65,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4c835239790689ceb13040,606f1708435d487ca247689f,606f571966395233a4af70c6,6,3,1,1,9,4,2,10,10,5,5,4
6/29/21 9:40,6/29/21 9:42,IP Address,,100,104,TRUE,6/29/21 9:42,R_PU1wA3hNY2aMrQd,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.5,0.5,0.5,0.5,,,,,0.5,0.5,0.5,0.5,,,,,0.5,0.5,,,0.5,0.5,25,Male,Yes.,5f08ba808904271101e05a57,60db29b0e5ef0adece0474e6,08m37pkw0ul,6,9,5,7,3,4,3,1,5,2,7,3
6/29/21 12:57,6/29/21 13:06,IP Address,,100,527,TRUE,6/29/21 13:06,R_6qYaA79kkgkFst3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.845,0.679,0.807,0.855,,,,,1,0.852,1,0.875,,,0.869,0.901,,,,,0.466,0.583,24,Female,Yes.,60db3fc439462a2414a431dc,60db29b0e5ef0adece0474e6,60db6d32c3275db6d995a3f8,1,6,7,6,10,8,1,10,3,7,5,9
6/29/21 13:14,6/29/21 13:20,IP Address,,100,392,TRUE,6/29/21 13:20,R_2zeg818o1mTyD35,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,0.958,1,1,1,,,,,1,1,0,1,,,27,Female,Yes.,60d9da3d0f9c5b3e8608c30d,60db29b0e5ef0adece0474e6,60db70f456e0f96b6584e114,4,7,10,8,7,8,9,9,7,9,4,9
6/29/21 13:22,6/29/21 13:26,IP Address,,100,251,TRUE,6/29/21 13:26,R_2xWDDmzZA6ape1J,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.293,1,,,0.275,1,,,,,1,1,,,1,1,0.213,1,,,,,1,1,19,Female,Yes.,60db199b0cfd98c0dd913b74,60db29b0e5ef0adece0474e6,60db72fd20ef04c14e331317,3,3,8,4,2,10,7,10,9,8,5,1
6/29/21 13:30,6/29/21 13:37,IP Address,,100,400,TRUE,6/29/21 13:37,R_25tKLdkbBbJgauM,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.907,1,,,1,1,,,1,1,,,,,1,1,1,1,,,1,1,,,27,Female,Yes.,6022b900dcd41704c3c8f3f7,60db29b0e5ef0adece0474e6,60db74d851abbc2c880076b3,3,3,9,2,5,8,6,7,1,7,1,1
6/29/21 13:36,6/29/21 13:43,IP Address,,100,414,TRUE,6/29/21 13:43,R_1dlVExMgIERURwf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.758,0.406,,,0.803,0.33,,,0.787,0.331,,,0.796,0.372,,,0.849,0.37,,,0.839,0.418,,,60,Female,Yes.,5fa6ce1ded47dd36825f00d7,60db29b0e5ef0adece0474e6,60db761c5a846dd2d1c0085f,2,4,6,6,4,9,2,8,3,4,3,2
6/29/21 13:50,6/29/21 13:58,IP Address,,100,462,TRUE,6/29/21 13:58,R_2TLWgY2saLnvZQr,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.693,0.946,0.817,1,,,0.677,0.765,,,0.627,0.996,,,,,0.554,0.961,,,0.692,0.975,46,Male,Yes.,5be0fb420d5adc0001d6d5b7,60db29b0e5ef0adece0474e6,60db793b5f96814811733904,10,1,9,1,8,10,3,4,8,2,7,1
6/29/21 14:21,6/29/21 14:28,IP Address,,100,423,TRUE,6/29/21 14:28,R_3PTDwah0erQ9Wht,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,1,1,,,0.51,0.51,0.51,0.51,,,1,1,,,42,Female,Yes.,60cbc0deaf5b77f5cedd8d13,60db29b0e5ef0adece0474e6,60db80afc1e21714da362f5a,6,5,7,4,8,2,3,5,6,6,1,7
6/29/21 14:25,6/29/21 14:33,IP Address,,100,447,TRUE,6/29/21 14:33,R_2fj4lN7NBYc9vwK,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.987,,,1,0.94,,,,,0.995,1,0.959,0.981,,,0.949,0.912,,,0.978,0.903,,,33,Female,Yes.,60ce8e1dd6e108b8b9c0fc21,60db29b0e5ef0adece0474e6,60db81b50600cb8eabea0ae8,8,9,10,3,2,3,7,3,10,9,9,10
6/29/21 14:30,6/29/21 14:33,IP Address,,100,195,TRUE,6/29/21 14:33,R_2rVMgrewxbinkz0,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.177,1,,,,,1,1,,,1,1,1,1,,,0.273,1,,,,,1,1,42,Male,Yes.,5b118915e9270900013c298c,60db29b0e5ef0adece0474e6,60db82effa6b71cc515f06d2,4,9,7,2,10,2,10,8,4,3,2,3
6/29/21 14:29,6/29/21 14:38,IP Address,,100,501,TRUE,6/29/21 14:38,R_1omWVCg0AhCgrjq,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.766,1,,,0.838,1,,,0.804,1,,,,,1,1,0.638,1,,,,,1,1,28,Female,Yes.,5d5d3e32c13baf0018a71af0,60db29b0e5ef0adece0474e6,60db82ae989581011d7b1a7f,5,3,6,1,9,6,10,2,5,2,7,9
6/29/21 14:32,6/29/21 14:38,IP Address,,100,360,TRUE,6/29/21 14:38,R_A5ajTtcQ2QoboEV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.782,0.911,0.703,0.78,,,0.807,0.79,,,,,0.766,0.893,0.765,0.775,,,0.669,0.849,,,70,Female,Yes.,60d4fd686f7ddcf87847fb1a,60db29b0e5ef0adece0474e6,60db836b974c5b7cd97965fe,9,4,5,9,4,7,5,2,4,2,10,5
6/29/21 14:28,6/29/21 14:42,IP Address,,100,788,TRUE,6/29/21 14:42,R_XsNp6VVSvxme2Vb,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,,,1,1,1,1,,,1,1,,,48,Female,Yes.,60c013568b66db21396f0d8a,60db29b0e5ef0adece0474e6,60db8283e18a03338d6cdc2a,5,8,10,3,4,4,2,2,7,1,3,1
6/29/21 14:35,6/29/21 14:43,IP Address,,100,488,TRUE,6/29/21 14:43,R_Ab7ldlGujMXgVLX,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.617,0.618,1,1,,,,,1,0.799,,,0.437,0.914,,,1,1,1,1,,,35,Female,Yes.,60b51c99ade9ff3585dff9e7,60db29b0e5ef0adece0474e6,60db84109990d7b3c3c3bff1,8,9,10,8,7,10,9,6,9,10,1,1
6/29/21 14:38,6/29/21 14:44,IP Address,,100,349,TRUE,6/29/21 14:44,R_9NVznRSm075pxy9,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,0.999,1,,,,,0,1,1,1,,,1,0.838,,,27,Male,Yes.,5c32e9588573070001641744,60db29b0e5ef0adece0474e6,60db84b464036ea5ee4aa7e6,7,1,1,10,4,9,5,1,2,8,1,3
6/29/21 14:42,6/29/21 14:45,IP Address,,100,184,TRUE,6/29/21 14:45,R_0rfxTWcrn5gBxip,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.694,0.213,,,1,1,1,1,,,1,1,,,,,1,0,36,Male,Yes.,5ec1832e24b73c069f33baf9,60db29b0e5ef0adece0474e6,60db85b1dc911e0e221d1c89,5,7,7,9,10,8,7,10,5,7,6,7
6/29/21 14:43,6/29/21 14:46,IP Address,,100,158,TRUE,6/29/21 14:46,R_30egm6dAZO4vqlz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.037,0.887,,,0.818,0.344,,,0.082,0.718,,,0.838,0.642,,,,,0.285,0.349,0.663,0.908,,,23,Male,Yes.,60da0536a60d9e941796950e,60db29b0e5ef0adece0474e6,60db85e827fa9d04d83c7c41,5,7,2,1,6,9,9,8,4,10,3,10
6/29/21 14:41,6/29/21 14:47,IP Address,,100,359,TRUE,6/29/21 14:47,R_2AXQuVVOCVRkacI,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.5,1,,,1,1,0.5,1,,,,,1,1,0.497,1,,,19,Male,"No, I had trouble paying attention.",60c7b41c2f56f08b2e08d1d8,60db29b0e5ef0adece0474e6,60db8573b74abad9ca5b0b56,6,7,5,2,2,2,10,7,1,6,7,6
6/29/21 14:45,6/29/21 14:54,IP Address,,100,528,TRUE,6/29/21 14:54,R_3FWmpvcuhfSWr9B,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.749,0.759,0.78,1,,,0.597,0.597,,,0.88,1,,,,,0.742,1,0.754,0.769,,,26,Female,Yes.,5ab7e3951667e40001d7cee8,60db29b0e5ef0adece0474e6,60db868135f6c3dda887e0dc,6,5,7,7,7,6,7,10,2,6,3,7
6/29/21 15:08,6/29/21 15:14,IP Address,,100,399,TRUE,6/29/21 15:14,R_3eqODGPSnP6zCfn,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.86,0.5,,,,,1,1,,,1,0.797,1,1,,,1,1,,,,,1,1,24,Female,Yes.,60db1ffa7204434a1c13db7d,60db29b0e5ef0adece0474e6,60db8bb32b075417c6cfcd04,6,4,6,2,3,10,10,1,9,5,9,4
6/29/21 15:21,6/29/21 15:31,IP Address,,100,551,TRUE,6/29/21 15:31,R_12KN3jsl3NZmzXc,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.724,0.132,0.251,0.704,,,1,0.844,,,,,0.821,0.628,0.597,0.203,,,0.096,0.708,,,23,Female,Yes.,60d3b417d47497f6ae55273f,60db29b0e5ef0adece0474e6,60db8eec27d4616252123552,1,6,9,1,5,10,3,1,5,3,9,2
6/29/21 15:24,6/29/21 15:33,IP Address,,100,528,TRUE,6/29/21 15:33,R_eaGWulOewr1FKOR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.996,,,1,1,0.49,1,,,,,1,1,,,1,1,,,0.494,0.98,30,Female,Yes.,60d6134c692a535b4760efa6,60db29b0e5ef0adece0474e6,60db8f9143dff1ea998fdcfb,7,10,2,4,6,4,6,9,3,3,6,4
6/29/21 15:20,6/29/21 15:33,IP Address,,100,806,TRUE,6/29/21 15:33,R_UrsLPrvN7kORSKZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,65,Female,Yes.,5e64807cef9fad1fc7efbba5,60db29b0e5ef0adece0474e6,60db8e731470b6d9ef85cd2a,5,4,4,6,10,6,4,6,4,8,1,6
6/29/21 15:27,6/29/21 15:38,IP Address,,100,651,TRUE,6/29/21 15:38,R_2VEh86D3Wg6CLCr,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.134,0.98,,,1,0.855,,,,,0.075,0.637,0.828,0.976,,,,,0.938,0.952,,,0.082,0.917,29,Female,Yes.,5ef0fbf8cd1c47153fd47675,60db29b0e5ef0adece0474e6,60db902bdceed983334cdc6e,5,4,1,8,7,9,9,4,3,2,8,3
6/29/21 15:36,6/29/21 15:43,IP Address,,100,416,TRUE,6/29/21 15:43,R_21b8VOpxs0d8V9p,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.773,0.786,0.794,0.815,,,0.497,0.504,,,,,0.317,0.904,0.5,0.504,,,0.341,0.803,,,40,Female,Yes.,5d89705c568374001546d5e4,60db29b0e5ef0adece0474e6,60db925109057996147fa63e,3,1,8,2,10,10,1,5,3,1,2,9
6/29/21 15:33,6/29/21 15:44,IP Address,,100,635,TRUE,6/29/21 15:44,R_2pMIUYUxloNy177,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.617,1,0.5,,,,,1,0.238,,,0.356,1,,,0.861,0.582,1,1,,,29,Male,Yes.,60d63edb756cb74731d3f33b,60db29b0e5ef0adece0474e6,60db91b0143e1e07b1adbc33,1,3,1,5,2,3,3,5,2,5,8,4
6/29/21 15:38,6/29/21 15:45,IP Address,,100,417,TRUE,6/29/21 15:45,R_V3Bf1pooh0GE0s9,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.742,0.752,,,1,1,1,1,,,0.645,0.668,,,0.503,0.751,,,0.499,1,,,25,Male,Yes.,5dec1482443d0b312786d74b,60db29b0e5ef0adece0474e6,60db92ea055c20688b168e53,8,5,4,3,1,5,8,10,4,2,3,1
6/29/21 15:46,6/29/21 15:48,IP Address,,100,98,TRUE,6/29/21 15:48,R_1Nmhpv6HMiHVF4c,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.327,1,,,,,0.804,0.627,0.146,0.828,,,0.944,1,,,0.846,1,,,,,0.941,0,45,Female,Yes.,60da132f1b994f5b56d81895,60db29b0e5ef0adece0474e6,60db94b0b8378e9f34313ac5,3,5,10,4,4,2,6,1,3,5,7,10
6/29/21 15:42,6/29/21 15:48,IP Address,,100,358,TRUE,6/29/21 15:48,R_1N2izyggsqNQ768,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.862,0.73,,,0.779,0.532,,,0.938,0.715,,,0.852,0.732,,,,,0.82,0.766,0.844,0.701,,,54,Female,"No, I had trouble paying attention.",60674e08ad872b4cd378a9df,60db29b0e5ef0adece0474e6,60db93dec06045f95f79a4e8,9,6,1,7,4,6,3,4,4,2,2,3
6/29/21 15:41,6/29/21 15:49,IP Address,,100,486,TRUE,6/29/21 15:49,R_Df7daanwAUsx1bb,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.981,0.978,,,,,1,1,1,1,,,,,0.957,0.933,1,1,,,0.898,0.901,,,25,Female,Yes.,60d3b6377204dc5eb014c6f3,60db29b0e5ef0adece0474e6,60db938b306a1dadec38d8f2,9,8,6,10,7,4,5,5,7,2,6,5
6/29/21 15:41,6/29/21 15:50,IP Address,,100,559,TRUE,6/29/21 15:50,R_1FhsRdRR8EwJUjc,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.718,0.442,,,0.707,0.723,,,0.941,0.946,,,0.903,0.835,0.742,0.745,,,,,0.737,0.624,49,Other,Yes.,60c3314835f22c3e5413a118,60db29b0e5ef0adece0474e6,60db937609057996147fa657,5,10,9,5,8,1,1,5,1,1,5,1
6/29/21 15:46,6/29/21 15:52,IP Address,,100,380,TRUE,6/29/21 15:52,R_1M0NN8eXnNEcJDv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.703,0.568,,,,,0.625,0.555,0.782,0.323,,,,,0,1,0,1,,,0.242,0.789,,,42,Male,Yes.,5c381b1ce4dbd30001fbc9c9,60db29b0e5ef0adece0474e6,60db94aa6e2ba0f2cab00355,6,2,4,3,2,9,5,10,10,4,9,4
6/29/21 15:54,6/29/21 16:03,IP Address,,100,554,TRUE,6/29/21 16:03,R_xt31qT8Ho0FwOvn,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,1,1,,,,,0,1,,,0,1,1,1,,,,,0.11,1,22,Male,Yes.,5f17993b5fd76713ac02f3dc,60db29b0e5ef0adece0474e6,60db967ae0fb67b3be615ffa,6,2,2,3,7,4,8,4,5,8,7,6
6/29/21 15:55,6/29/21 16:05,IP Address,,100,584,TRUE,6/29/21 16:05,R_1gcJZm5Z9b9oCaV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,0.997,,,,,1,1,,,0,1,,,1,1,1,1,,,35,Female,Yes.,60d8c6bc9686529cdc824a49,60db29b0e5ef0adece0474e6,60db96ceecf9c99ac22baf42,7,3,10,5,5,8,3,10,10,5,5,8
6/29/21 15:56,6/29/21 16:06,IP Address,,100,592,TRUE,6/29/21 16:06,R_3pumn6aoewjYEw3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.969,0.501,0.249,,,0.428,0.176,,,,,0.79,0.145,,,0.949,0.277,,,0.82,0.227,55,Female,Yes.,5ee171492f43f71be5a35213,60db29b0e5ef0adece0474e6,60db96fe483a373ef62a570a,5,3,5,6,5,4,1,6,10,9,9,8
6/29/21 16:03,6/29/21 16:07,IP Address,,100,248,TRUE,6/29/21 16:07,R_3GvuN8nRIPA3ekJ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,1,1,,,,,1,1,0.519,1,,,,,1,1,35,Male,Yes.,5f2434435c78b4012f001c43,60db29b0e5ef0adece0474e6,60db98978e851422753c859b,8,7,10,9,7,3,5,10,5,9,9,9
6/29/21 16:09,6/29/21 16:10,IP Address,,100,61,TRUE,6/29/21 16:10,R_1rIALvTRlL2OjKx,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.772,0,,,0.296,0.017,0.082,0.693,,,,,0.825,0.307,0.901,0.708,,,0.223,0.773,,,19,Male,Yes.,60ceb30bbf972dcacc65914c,60db29b0e5ef0adece0474e6,60db9a1379840292c9212e76,7,8,6,10,6,5,8,1,8,10,7,5
6/29/21 16:07,6/29/21 16:10,IP Address,,100,212,TRUE,6/29/21 16:10,R_wLApFW8uCVllFfz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.893,0.91,,,0.363,0.379,,,0.304,0.313,0.627,0.679,,,0.307,0.732,,,0.782,0.948,,,26,Male,Yes.,60da243688f9aa74901ae90e,60db29b0e5ef0adece0474e6,60db9987abeec0c6db394a7f,8,7,7,5,9,2,7,5,2,10,7,7
6/29/21 16:00,6/29/21 16:11,IP Address,,100,685,TRUE,6/29/21 16:11,R_24jAIbeeOTj3sPk,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.573,1,,,,,0.845,0.996,,,0.817,0.977,0.51,1,,,0.938,1,,,,,0.383,0.954,34,Male,Yes.,5e7caa0d9c1c242fb6a6ecdd,60db29b0e5ef0adece0474e6,60db97c522e84d5ee40d2256,8,7,8,10,2,1,9,9,1,10,8,8
6/29/21 16:09,6/29/21 16:12,IP Address,,100,136,TRUE,6/29/21 16:12,R_1JLTq4tWobSzF7m,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.89,0.913,,,,,0.854,0.899,,,0.892,0.911,0.963,0.915,,,,,1,1,0.873,0.899,,,19,Female,Yes.,60120c8c6e367f23631ee600,60db29b0e5ef0adece0474e6,60db9a270bfc9367bd351951,1,4,5,5,4,2,7,5,10,3,8,6
6/29/21 16:13,6/29/21 16:16,IP Address,,100,169,TRUE,6/29/21 16:16,R_ukRM2BKrLYuetAl,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.789,0.885,,,0.613,0.687,,,0.582,0.679,,,,,0.785,0.886,,,0.152,0.866,0.889,0.965,,,20,Female,Yes.,5f14cce2a936e90e353d6618,60db29b0e5ef0adece0474e6,60db9b23efb31c829b35a259,10,8,6,2,1,2,3,2,10,7,6,7
6/29/21 16:16,6/29/21 16:22,IP Address,,100,318,TRUE,6/29/21 16:22,R_2OII2W1jDuunwHJ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.706,0.724,,,0.5,1,,,,,0.703,0.5,,,0.508,0.513,,,0.5,1,,,0.5,0.841,22,Female,"No, something else affected my participation negatively.",5fc25510c1f911093ce8135e,60db29b0e5ef0adece0474e6,60db9bc8abeec0c6db394a99,5,3,6,1,10,1,5,3,1,10,2,7
6/29/21 16:16,6/29/21 16:22,IP Address,,100,319,TRUE,6/29/21 16:22,R_1hHnsDfaXbA2Lvi,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.738,1,0.724,1,,,0.915,1,,,0.989,1,,,,,1,1,,,0.917,1,19,Male,Yes.,5ee738a018d5a84caa7e0f2a,60db29b0e5ef0adece0474e6,60db9bc89d62a9fd6a56456d,7,1,9,2,10,8,7,9,10,9,8,6
6/29/21 16:16,6/29/21 16:22,IP Address,,100,340,TRUE,6/29/21 16:22,R_2AMZlMfuiYm90Rb,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.98,1,,,,,1,1,,,0.982,1,,,1,1,,,1,1,1,1,,,55,Female,Yes.,5788cc99c9abeb0001af20a7,60db29b0e5ef0adece0474e6,60db9bd0b2670e579c07fe94,8,10,4,8,6,4,4,4,6,9,2,5
6/29/21 16:11,6/29/21 16:22,IP Address,,100,661,TRUE,6/29/21 16:22,R_1Iz8p6kOFV541Cm,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,0.827,0.725,,,0.964,0.791,1,0.895,,,1,0.756,,,,,0.137,0.961,27,Male,"No, I was distracted.",60d082b27f84f910ad45b667,60db29b0e5ef0adece0474e6,60db9a741e9be67a0acc31fb,4,5,10,2,8,7,7,1,10,9,4,7
6/29/21 16:17,6/29/21 16:23,IP Address,,100,318,TRUE,6/29/21 16:23,R_3CUa2DUOIoQ7ZqZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.337,0.597,,,1,1,,,0.877,0.897,,,0.128,0.807,0.899,0.858,,,,,0.945,0.951,42,Female,Yes.,5e829c86e28dab9c38fa9a95,60db29b0e5ef0adece0474e6,60db9c009e384b9e67742658,4,6,10,7,7,8,6,10,9,9,2,5
